-0.0515	-1.1400405393e-09	-9.27227419096e-11	-3.34518783222e-10	-1.07972228079e-09	-1.37853700944e-09	-1.16144957852e-09	9.11274864283e-12	7.41904722286e-10	1.49661020608e-09	8.79869702345e-10	-2.5123592367e-11	-1.53070946208e-09	-1.36317523752e-09	-1.95842237323e-09
-0.051	-9.70856539304e-10	7.64612580904e-11	-1.65334783222e-10	-9.10538280792e-10	-1.20935300944e-09	-9.92265578523e-10	1.78296748643e-10	9.11088722286e-10	1.66579420608e-09	1.04905370235e-09	1.44060407633e-10	-1.36152546208e-09	-1.19399123752e-09	-1.78923837323e-09
-0.0505	-8.11387539304e-10	2.3593025809e-10	-5.86578322219e-12	-7.51069280792e-10	-1.04988400944e-09	-8.32796578523e-10	3.37765748643e-10	1.07055772229e-09	1.82526320608e-09	1.20852270235e-09	3.03529407633e-10	-1.20205646208e-09	-1.03452223752e-09	-1.62976937323e-09
-0.05	-6.77681539304e-10	3.6963625809e-10	1.27840216778e-10	-6.17363280792e-10	-9.16178009437e-10	-6.99090578523e-10	4.71471748643e-10	1.20426372229e-09	1.95896920608e-09	1.34222870235e-09	4.37235407633e-10	-1.06835046208e-09	-9.00816237523e-10	-1.49606337323e-09
-0.0495	-5.41895539304e-10	5.0542225809e-10	2.63626216778e-10	-4.81577280792e-10	-7.80392009437e-10	-5.63304578523e-10	6.07257748643e-10	1.34004972229e-09	2.09475520608e-09	1.47801470235e-09	5.73021407633e-10	-9.32564462084e-10	-7.65030237523e-10	-1.36027737323e-09
-0.049	-4.05163539304e-10	6.4215425809e-10	4.00358216778e-10	-3.44845280792e-10	-6.43660009437e-10	-4.26572578523e-10	7.43989748643e-10	1.47678172229e-09	2.23148720608e-09	1.61474670235e-09	7.09753407633e-10	-7.95832462084e-10	-6.28298237523e-10	-1.22354537323e-09
-0.0485	-2.86240539304e-10	7.6107725809e-10	5.19281216778e-10	-2.25922280792e-10	-5.24737009437e-10	-3.07649578523e-10	8.62912748643e-10	1.59570472229e-09	2.35041020608e-09	1.73366970235e-09	8.28676407633e-10	-6.76909462084e-10	-5.09375237523e-10	-1.10462237323e-09
-0.048	-1.92344539304e-10	8.5497325809e-10	6.13177216778e-10	-1.32026280792e-10	-4.30841009437e-10	-2.13753578523e-10	9.56808748643e-10	1.68960072229e-09	2.44430620608e-09	1.82756570235e-09	9.22572407633e-10	-5.83013462084e-10	-4.15479237523e-10	-1.01072637323e-09
-0.0475	-9.72505393039e-11	9.5006725809e-10	7.08271216778e-10	-3.69322807915e-11	-3.35747009437e-10	-1.18659578523e-10	1.05190274864e-09	1.78469472229e-09	2.53940020608e-09	1.92265970235e-09	1.01766640763e-09	-4.87919462084e-10	-3.20385237523e-10	-9.15632373228e-10
-0.047	1.42074606961e-11	1.06152525809e-09	8.19729216778e-10	7.45257192085e-11	-2.24289009437e-10	-7.20157852348e-12	1.16336074864e-09	1.89615272229e-09	2.65085820608e-09	2.03411770235e-09	1.12912440763e-09	-3.76461462084e-10	-2.08927237523e-10	-8.04174373228e-10
-0.0465	1.21683460696e-10	1.16900125809e-09	9.27205216778e-10	1.82001719208e-10	-1.16813009437e-10	1.00274421477e-10	1.27083674864e-09	2.00362872229e-09	2.75833420608e-09	2.14159370235e-09	1.23660040763e-09	-2.68985462084e-10	-1.01451237523e-10	-6.96698373228e-10
-0.046	2.01310460696e-10	1.24862825809e-09	1.00683221678e-09	2.61628719208e-10	-3.7186009437e-11	1.79901421477e-10	1.35046374864e-09	2.08325572229e-09	2.83796120608e-09	2.22122070235e-09	1.31622740763e-09	-1.89358462084e-10	-2.18242375231e-11	-6.17071373228e-10
-0.0455	2.71399460696e-10	1.31871725809e-09	1.07692121678e-09	3.31717719208e-10	3.2902990563e-11	2.49990421477e-10	1.42055274864e-09	2.15334472229e-09	2.90805020608e-09	2.29130970235e-09	1.38631640763e-09	-1.19269462084e-10	4.82647624769e-11	-5.46982373228e-10
-0.045	3.34605460696e-10	1.38192325809e-09	1.14012721678e-09	3.94923719208e-10	9.6108990563e-11	3.13196421477e-10	1.48375874864e-09	2.21655072229e-09	2.97125620608e-09	2.35451570235e-09	1.44952240763e-09	-5.60634620844e-11	1.11470762477e-10	-4.83776373228e-10
-0.0445	3.60580460696e-10	1.40789825809e-09	1.16610221678e-09	4.20898719208e-10	1.22083990563e-10	3.39171421477e-10	1.50973374864e-09	2.24252572229e-09	2.99723120608e-09	2.38049070235e-09	1.47549740763e-09	-3.00884620844e-11	1.37445762477e-10	-4.57801373228e-10
-0.044	3.69800460696e-10	1.41711825809e-09	1.17532221678e-09	4.30118719208e-10	1.31303990563e-10	3.48391421477e-10	1.51895374864e-09	2.25174572229e-09	3.00645120608e-09	2.38971070235e-09	1.48471740763e-09	-2.08684620844e-11	1.46665762477e-10	-4.48581373228e-10
-0.0435	4.05550460696e-10	1.45286825809e-09	1.21107221678e-09	4.65868719208e-10	1.67053990563e-10	3.84141421477e-10	1.55470374864e-09	2.28749572229e-09	3.04220120608e-09	2.42546070235e-09	1.52046740763e-09	1.48815379156e-11	1.82415762477e-10	-4.12831373228e-10
-0.043	4.53730460696e-10	1.50104825809e-09	1.25925221678e-09	5.14048719208e-10	2.15233990563e-10	4.32321421477e-10	1.60288374864e-09	2.33567572229e-09	3.09038120608e-09	2.47364070235e-09	1.56864740763e-09	6.30615379156e-11	2.30595762477e-10	-3.64651373228e-10
-0.0425	4.93360460696e-10	1.54067825809e-09	1.29888221678e-09	5.53678719208e-10	2.54863990563e-10	4.71951421477e-10	1.64251374864e-09	2.37530572229e-09	3.13001120608e-09	2.51327070235e-09	1.60827740763e-09	1.02691537916e-10	2.70225762477e-10	-3.25021373228e-10
-0.042	5.30920460696e-10	1.57823825809e-09	1.33644221678e-09	5.91238719208e-10	2.92423990563e-10	5.09511421477e-10	1.68007374864e-09	2.41286572229e-09	3.16757120608e-09	2.55083070235e-09	1.64583740763e-09	1.40251537916e-10	3.07785762477e-10	-2.87461373228e-10
-0.0415	5.73930460696e-10	1.62124825809e-09	1.37945221678e-09	6.34248719208e-10	3.35433990563e-10	5.52521421477e-10	1.72308374864e-09	2.45587572229e-09	3.21058120608e-09	2.59384070235e-09	1.68884740763e-09	1.83261537916e-10	3.50795762477e-10	-2.44451373228e-10
-0.041	6.18850460696e-10	1.66616825809e-09	1.42437221678e-09	6.79168719208e-10	3.80353990563e-10	5.97441421477e-10	1.76800374864e-09	2.50079572229e-09	3.25550120608e-09	2.63876070235e-09	1.73376740763e-09	2.28181537916e-10	3.95715762477e-10	-1.99531373228e-10
-0.0405	6.50900460696e-10	1.69821825809e-09	1.45642221678e-09	7.11218719208e-10	4.12403990563e-10	6.29491421477e-10	1.80005374864e-09	2.53284572229e-09	3.28755120608e-09	2.67081070235e-09	1.76581740763e-09	2.60231537916e-10	4.27765762477e-10	-1.67481373228e-10
-0.04	6.65450460696e-10	1.71276825809e-09	1.47097221678e-09	7.25768719208e-10	4.26953990563e-10	6.44041421477e-10	1.81460374864e-09	2.54739572229e-09	3.30210120608e-09	2.68536070235e-09	1.78036740763e-09	2.74781537916e-10	4.42315762477e-10	-1.52931373228e-10
-0.0395	6.76450460696e-10	1.72376825809e-09	1.48197221678e-09	7.36768719208e-10	4.37953990563e-10	6.55041421477e-10	1.82560374864e-09	2.55839572229e-09	3.31310120608e-09	2.69636070235e-09	1.79136740763e-09	2.85781537916e-10	4.53315762477e-10	-1.41931373228e-10
-0.039	6.93300460696e-10	1.74061825809e-09	1.49882221678e-09	7.53618719208e-10	4.54803990563e-10	6.71891421477e-10	1.84245374864e-09	2.57524572229e-09	3.32995120608e-09	2.71321070235e-09	1.80821740763e-09	3.02631537916e-10	4.70165762477e-10	-1.25081373228e-10
-0.0385	7.12760460696e-10	1.76007825809e-09	1.51828221678e-09	7.73078719208e-10	4.74263990563e-10	6.91351421477e-10	1.86191374864e-09	2.59470572229e-09	3.34941120608e-09	2.73267070235e-09	1.82767740763e-09	3.22091537916e-10	4.89625762477e-10	-1.05621373228e-10
-0.038	7.35120460696e-10	1.78243825809e-09	1.54064221678e-09	7.95438719208e-10	4.96623990563e-10	7.13711421477e-10	1.88427374864e-09	2.61706572229e-09	3.37177120608e-09	2.75503070235e-09	1.85003740763e-09	3.44451537916e-10	5.11985762477e-10	-8.32613732282e-11
-0.0375	7.55170460696e-10	1.80248825809e-09	1.56069221678e-09	8.15488719208e-10	5.16673990563e-10	7.33761421477e-10	1.90432374864e-09	2.63711572229e-09	3.39182120608e-09	2.77508070235e-09	1.87008740763e-09	3.64501537916e-10	5.32035762477e-10	-6.32113732282e-11
-0.037	7.68220460696e-10	1.81553825809e-09	1.57374221678e-09	8.28538719208e-10	5.29723990563e-10	7.46811421477e-10	1.91737374864e-09	2.65016572229e-09	3.40487120608e-09	2.78813070235e-09	1.88313740763e-09	3.77551537916e-10	5.45085762477e-10	-5.01613732282e-11
-0.0365	7.76980460696e-10	1.82429825809e-09	1.58250221678e-09	8.37298719208e-10	5.38483990563e-10	7.55571421477e-10	1.92613374864e-09	2.65892572229e-09	3.41363120608e-09	2.79689070235e-09	1.89189740763e-09	3.86311537916e-10	5.53845762477e-10	-4.14013732282e-11
-0.036	7.85950460696e-10	1.83326825809e-09	1.59147221678e-09	8.46268719208e-10	5.47453990563e-10	7.64541421477e-10	1.93510374864e-09	2.66789572229e-09	3.42260120608e-09	2.80586070235e-09	1.90086740763e-09	3.95281537916e-10	5.62815762477e-10	-3.24313732282e-11
-0.0355	8.06000460696e-10	1.85331825809e-09	1.61152221678e-09	8.66318719208e-10	5.67503990563e-10	7.84591421477e-10	1.95515374864e-09	2.68794572229e-09	3.44265120608e-09	2.82591070235e-09	1.92091740763e-09	4.15331537916e-10	5.82865762477e-10	-1.23813732282e-11
-0.035	8.34650460696e-10	1.88196825809e-09	1.64017221678e-09	8.94968719208e-10	5.96153990563e-10	8.13241421477e-10	1.98380374864e-09	2.71659572229e-09	3.47130120608e-09	2.85456070235e-09	1.94956740763e-09	4.43981537916e-10	6.11515762477e-10	1.62686267718e-11
-0.0345	8.57180460696e-10	1.90449825809e-09	1.66270221678e-09	9.17498719208e-10	6.18683990563e-10	8.35771421477e-10	2.00633374864e-09	2.73912572229e-09	3.49383120608e-09	2.87709070235e-09	1.97209740763e-09	4.66511537916e-10	6.34045762477e-10	3.87986267718e-11
-0.034	8.64120460696e-10	1.91143825809e-09	1.66964221678e-09	9.24438719208e-10	6.25623990563e-10	8.42711421477e-10	2.01327374864e-09	2.74606572229e-09	3.50077120608e-09	2.88403070235e-09	1.97903740763e-09	4.73451537916e-10	6.40985762477e-10	4.57386267718e-11
-0.0335	8.68350460696e-10	1.91566825809e-09	1.67387221678e-09	9.28668719208e-10	6.29853990563e-10	8.46941421477e-10	2.01750374864e-09	2.75029572229e-09	3.50500120608e-09	2.88826070235e-09	1.98326740763e-09	4.77681537916e-10	6.45215762477e-10	4.99686267718e-11
-0.033	8.80290460696e-10	1.92760825809e-09	1.68581221678e-09	9.40608719208e-10	6.41793990563e-10	8.58881421477e-10	2.02944374864e-09	2.76223572229e-09	3.51694120608e-09	2.90020070235e-09	1.99520740763e-09	4.89621537916e-10	6.57155762477e-10	6.19086267718e-11
-0.0325	8.90090460696e-10	1.93740825809e-09	1.69561221678e-09	9.50408719208e-10	6.51593990563e-10	8.68681421477e-10	2.03924374864e-09	2.77203572229e-09	3.52674120608e-09	2.91000070235e-09	2.00500740763e-09	4.99421537916e-10	6.66955762477e-10	7.17086267718e-11
-0.032	8.97130460696e-10	1.94444825809e-09	1.70265221678e-09	9.57448719208e-10	6.58633990563e-10	8.75721421477e-10	2.04628374864e-09	2.77907572229e-09	3.53378120608e-09	2.91704070235e-09	2.01204740763e-09	5.06461537916e-10	6.73995762477e-10	7.87486267718e-11
-0.0315	9.02970460696e-10	1.95028825809e-09	1.70849221678e-09	9.63288719208e-10	6.64473990563e-10	8.81561421477e-10	2.05212374864e-09	2.78491572229e-09	3.53962120608e-09	2.92288070235e-09	2.01788740763e-09	5.12301537916e-10	6.79835762477e-10	8.45886267718e-11
-0.031	9.02420460696e-10	1.94973825809e-09	1.70794221678e-09	9.62738719208e-10	6.63923990563e-10	8.81011421477e-10	2.05157374864e-09	2.78436572229e-09	3.53907120608e-09	2.92233070235e-09	2.01733740763e-09	5.11751537916e-10	6.79285762477e-10	8.40386267718e-11
-0.0305	9.04980460696e-10	1.95229825809e-09	1.71050221678e-09	9.65298719208e-10	6.66483990563e-10	8.83571421477e-10	2.05413374864e-09	2.78692572229e-09	3.54163120608e-09	2.92489070235e-09	2.01989740763e-09	5.14311537916e-10	6.81845762477e-10	8.65986267718e-11
-0.03	9.09190460696e-10	1.95650825809e-09	1.71471221678e-09	9.69508719208e-10	6.70693990563e-10	8.87781421477e-10	2.05834374864e-09	2.79113572229e-09	3.54584120608e-09	2.92910070235e-09	2.02410740763e-09	5.18521537916e-10	6.86055762477e-10	9.08086267718e-11
-0.0295	9.08250460696e-10	1.95556825809e-09	1.71377221678e-09	9.68568719208e-10	6.69753990563e-10	8.86841421477e-10	2.05740374864e-09	2.79019572229e-09	3.54490120608e-09	2.92816070235e-09	2.02316740763e-09	5.17581537916e-10	6.85115762477e-10	8.98686267718e-11
-0.029	9.10000460696e-10	1.95731825809e-09	1.71552221678e-09	9.70318719208e-10	6.71503990563e-10	8.88591421477e-10	2.05915374864e-09	2.79194572229e-09	3.54665120608e-09	2.92991070235e-09	2.02491740763e-09	5.19331537916e-10	6.86865762477e-10	9.16186267718e-11
-0.0285	9.08070460696e-10	1.95538825809e-09	1.71359221678e-09	9.68388719208e-10	6.69573990563e-10	8.86661421477e-10	2.05722374864e-09	2.79001572229e-09	3.54472120608e-09	2.92798070235e-09	2.02298740763e-09	5.17401537916e-10	6.84935762477e-10	8.96886267718e-11
-0.028	9.05290460696e-10	1.95260825809e-09	1.71081221678e-09	9.65608719208e-10	6.66793990563e-10	8.83881421477e-10	2.05444374864e-09	2.78723572229e-09	3.54194120608e-09	2.92520070235e-09	2.02020740763e-09	5.14621537916e-10	6.82155762477e-10	8.69086267718e-11
-0.0275	9.09560460696e-10	1.95687825809e-09	1.71508221678e-09	9.69878719208e-10	6.71063990563e-10	8.88151421477e-10	2.05871374864e-09	2.79150572229e-09	3.54621120608e-09	2.92947070235e-09	2.02447740763e-09	5.18891537916e-10	6.86425762477e-10	9.11786267718e-11
-0.027	9.11350460696e-10	1.95866825809e-09	1.71687221678e-09	9.71668719208e-10	6.72853990563e-10	8.89941421477e-10	2.06050374864e-09	2.79329572229e-09	3.54800120608e-09	2.93126070235e-09	2.02626740763e-09	5.20681537916e-10	6.88215762477e-10	9.29686267718e-11
-0.0265	9.08410460696e-10	1.95572825809e-09	1.71393221678e-09	9.68728719208e-10	6.69913990563e-10	8.87001421477e-10	2.05756374864e-09	2.79035572229e-09	3.54506120608e-09	2.92832070235e-09	2.02332740763e-09	5.17741537916e-10	6.85275762477e-10	9.00286267718e-11
-0.026	8.95970460696e-10	1.94328825809e-09	1.70149221678e-09	9.56288719208e-10	6.57473990563e-10	8.74561421477e-10	2.04512374864e-09	2.77791572229e-09	3.53262120608e-09	2.91588070235e-09	2.01088740763e-09	5.05301537916e-10	6.72835762477e-10	7.75886267718e-11
-0.0255	8.55730460696e-10	1.90304825809e-09	1.66125221678e-09	9.16048719208e-10	6.17233990563e-10	8.34321421477e-10	2.00488374864e-09	2.73767572229e-09	3.49238120608e-09	2.87564070235e-09	1.97064740763e-09	4.65061537916e-10	6.32595762477e-10	3.73486267718e-11
-0.025	7.87970460696e-10	1.83528825809e-09	1.59349221678e-09	8.48288719208e-10	5.49473990563e-10	7.66561421477e-10	1.93712374864e-09	2.66991572229e-09	3.42462120608e-09	2.80788070235e-09	1.90288740763e-09	3.97301537916e-10	5.64835762477e-10	-3.04113732282e-11
-0.0245	7.12560460696e-10	1.75987825809e-09	1.51808221678e-09	7.72878719208e-10	4.74063990563e-10	6.91151421477e-10	1.86171374864e-09	2.59450572229e-09	3.34921120608e-09	2.73247070235e-09	1.82747740763e-09	3.21891537916e-10	4.89425762477e-10	-1.05821373228e-10
-0.024	6.53980460696e-10	1.70129825809e-09	1.45950221678e-09	7.14298719208e-10	4.15483990563e-10	6.32571421477e-10	1.80313374864e-09	2.53592572229e-09	3.29063120608e-09	2.67389070235e-09	1.76889740763e-09	2.63311537916e-10	4.30845762477e-10	-1.64401373228e-10
-0.0235	6.12870460696e-10	1.66018825809e-09	1.41839221678e-09	6.73188719208e-10	3.74373990563e-10	5.91461421477e-10	1.76202374864e-09	2.49481572229e-09	3.24952120608e-09	2.63278070235e-09	1.72778740763e-09	2.22201537916e-10	3.89735762477e-10	-2.05511373228e-10
-0.023	5.70030460696e-10	1.61734825809e-09	1.37555221678e-09	6.30348719208e-10	3.31533990563e-10	5.48621421477e-10	1.71918374864e-09	2.45197572229e-09	3.20668120608e-09	2.58994070235e-09	1.68494740763e-09	1.79361537916e-10	3.46895762477e-10	-2.48351373228e-10
-0.0225	5.30270460696e-10	1.57758825809e-09	1.33579221678e-09	5.90588719208e-10	2.91773990563e-10	5.08861421477e-10	1.67942374864e-09	2.41221572229e-09	3.16692120608e-09	2.55018070235e-09	1.64518740763e-09	1.39601537916e-10	3.07135762477e-10	-2.88111373228e-10
-0.022	4.92360460696e-10	1.53967825809e-09	1.29788221678e-09	5.52678719208e-10	2.53863990563e-10	4.70951421477e-10	1.64151374864e-09	2.37430572229e-09	3.12901120608e-09	2.51227070235e-09	1.60727740763e-09	1.01691537916e-10	2.69225762477e-10	-3.26021373228e-10
-0.0215	4.38270460696e-10	1.48558825809e-09	1.24379221678e-09	4.98588719208e-10	1.99773990563e-10	4.16861421477e-10	1.58742374864e-09	2.32021572229e-09	3.07492120608e-09	2.45818070235e-09	1.55318740763e-09	4.76015379156e-11	2.15135762477e-10	-3.80111373228e-10
-0.021	3.65540460696e-10	1.41285825809e-09	1.17106221678e-09	4.25858719208e-10	1.27043990563e-10	3.44131421477e-10	1.51469374864e-09	2.24748572229e-09	3.00219120608e-09	2.38545070235e-09	1.48045740763e-09	-2.51284620844e-11	1.42405762477e-10	-4.52841373228e-10
-0.0205	2.88362460696e-10	1.33568025809e-09	1.09388421678e-09	3.48680719208e-10	4.9865990563e-11	2.66953421477e-10	1.43751574864e-09	2.17030772229e-09	2.92501320608e-09	2.30827270235e-09	1.40327940763e-09	-1.02306462084e-10	6.52277624769e-11	-5.30019373228e-10
-0.02	2.19614460696e-10	1.26693225809e-09	1.02513621678e-09	2.79932719208e-10	-1.8882009437e-11	1.98205421477e-10	1.36876774864e-09	2.10155972229e-09	2.85626520608e-09	2.23952470235e-09	1.33453140763e-09	-1.71054462084e-10	-3.52023752314e-12	-5.98767373228e-10
-0.0195	1.62279460696e-10	1.20959725809e-09	9.67801216778e-10	2.22597719208e-10	-7.6217009437e-11	1.40870421477e-10	1.31143274864e-09	2.04422472229e-09	2.79893020608e-09	2.18218970235e-09	1.27719640763e-09	-2.28389462084e-10	-6.08552375231e-11	-6.56102373228e-10
-0.019	1.13750460696e-10	1.16106825809e-09	9.19272216778e-10	1.74068719208e-10	-1.24746009437e-10	9.23414214765e-11	1.26290374864e-09	1.99569572229e-09	2.75040120608e-09	2.13366070235e-09	1.22866740763e-09	-2.76918462084e-10	-1.09384237523e-10	-7.04631373228e-10
-0.0185	5.94024606961e-11	1.10672025809e-09	8.64924216778e-10	1.19720719208e-10	-1.79094009437e-10	3.79934214765e-11	1.20855574864e-09	1.94134772229e-09	2.69605320608e-09	2.07931270235e-09	1.17431940763e-09	-3.31266462084e-10	-1.63732237523e-10	-7.58979373228e-10
-0.018	-3.22453930392e-12	1.04409325809e-09	8.02297216778e-10	5.70937192085e-11	-2.41721009437e-10	-2.46335785235e-11	1.14592874864e-09	1.87872072229e-09	2.63342620608e-09	2.01668570235e-09	1.11169240763e-09	-3.93893462084e-10	-2.26359237523e-10	-8.21606373228e-10
-0.0175	-6.87235393039e-11	9.7859425809e-10	7.36798216778e-10	-8.40528079152e-12	-3.07220009437e-10	-9.01325785235e-11	1.08042974864e-09	1.81322172229e-09	2.56792720608e-09	1.95118670235e-09	1.04619340763e-09	-4.59392462084e-10	-2.91858237523e-10	-8.87105373228e-10
-0.017	-1.41793539304e-10	9.0552425809e-10	6.63728216778e-10	-8.14752807915e-11	-3.80290009437e-10	-1.63202578523e-10	1.00735974864e-09	1.74015172229e-09	2.49485720608e-09	1.87811670235e-09	9.73123407633e-10	-5.32462462084e-10	-3.64928237523e-10	-9.60175373228e-10
-0.0165	-2.20143539304e-10	8.2717425809e-10	5.85378216778e-10	-1.59825280792e-10	-4.58640009437e-10	-2.41552578523e-10	9.29009748643e-10	1.66180172229e-09	2.41650720608e-09	1.79976670235e-09	8.94773407633e-10	-6.10812462084e-10	-4.43278237523e-10	-1.03852537323e-09
-0.016	-2.87952539304e-10	7.5936525809e-10	5.17569216778e-10	-2.27634280792e-10	-5.26449009437e-10	-3.09361578523e-10	8.61200748643e-10	1.59399272229e-09	2.34869820608e-09	1.73195770235e-09	8.26964407633e-10	-6.78621462084e-10	-5.11087237523e-10	-1.10633437323e-09
-0.0155	-3.31573539304e-10	7.1574425809e-10	4.73948216778e-10	-2.71255280792e-10	-5.70070009437e-10	-3.52982578523e-10	8.17579748643e-10	1.55037172229e-09	2.30507720608e-09	1.68833670235e-09	7.83343407633e-10	-7.22242462084e-10	-5.54708237523e-10	-1.14995537323e-09
-0.015	-3.63039539304e-10	6.8427825809e-10	4.42482216778e-10	-3.02721280792e-10	-6.01536009437e-10	-3.84448578523e-10	7.86113748643e-10	1.51890572229e-09	2.27361120608e-09	1.65687070235e-09	7.51877407633e-10	-7.53708462084e-10	-5.86174237523e-10	-1.18142137323e-09
-0.0145	-3.88747539304e-10	6.5857025809e-10	4.16774216778e-10	-3.28429280792e-10	-6.27244009437e-10	-4.10156578523e-10	7.60405748643e-10	1.49319772229e-09	2.24790320608e-09	1.63116270235e-09	7.26169407633e-10	-7.79416462084e-10	-6.11882237523e-10	-1.20712937323e-09
